V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,
-15.904,10.394,-19.134,6.186,-12.538,-4.027,-13.898,10.662,-2.845,-9.6688,7.3944,-11.636,1.4233,-8.6405,-0.67472,-7.6956,-13.684,-4.7774,1.2683,1.5016,1.5775,-1.2801,-0.60129,0.040404,0.9955,-0.27374,1.6881,0.52783,99.99,1
-16.599,10.542,-19.819,6.0173,-13.026,-4.1288,-14.119,11.161,-4.0996,-9.2228,6.3294,-8.9522,-0.13836,-9.8251,0.057224,-7.5417,-14.26,-5.0351,1.4323,1.5349,1.7259,-1.1516,-0.68005,0.10818,1.0669,-0.23372,1.7075,0.51142,99.99,1
-17.275,10.82,-20.364,6.0466,-13.465,-4.1666,-14.409,11.581,-4.0739,-9.1534,6.2109,-8.7786,-0.061367,-9.5747,0.049289,-7.4185,-14.103,-5.0164,1.3903,1.545,1.7298,-1.2081,-0.72684,0.11254,1.1192,-0.23319,1.6841,0.50374,99.99,1
1.1253,1.1301,-0.96298,2.6757,0.99007,-0.24332,0.31619,0.12296,-1.1433,-0.36991,1.8345,-0.49124,-1.1299,-2.2386,0.27847,1.4779,1.7765,1.1493,-1.307,-0.13881,-0.16674,-0.52193,-0.11238,-0.59208,0.52079,0.043354,0.015159,0.063612,3.76,1
-18.475,11.586,-21.403,6.0385,-14.451,-4.1465,-14.856,12.431,-4.0534,-9.0404,5.9662,-8.464,0.078692,-9.0925,0.010822,-7.1864,-13.797,-4.9585,1.3212,1.5779,1.7411,-1.2511,-0.39622,0.095706,1.3228,-0.21795,1.6288,0.48225,99.99,1
-19.18,11.818,-21.919,6.0862,-14.709,-4.3089,-15.358,12.857,-3.9999,-8.9287,5.8493,-8.2616,0.15383,-8.8294,0.0088788,-7.071,-13.63,-4.9588,1.2721,1.5729,1.7468,-1.3531,-0.76297,0.11703,1.298,-0.22483,1.6211,0.48461,99.99,1
-19.856,12.096,-22.464,6.1155,-15.148,-4.3467,-15.649,13.277,-3.9742,-8.8592,5.7308,-8.088,0.23082,-8.579,0.00094664,-6.9477,-13.473,-4.9402,1.2301,1.5829,1.7507,-1.4096,-0.80981,0.1214,1.3503,-0.22429,1.5976,0.47692,99.99,1
-20.533,12.374,-23.009,6.1448,-15.587,-4.3845,-15.939,13.696,-3.9485,-8.7897,5.6123,-7.9144,0.30782,-8.3286,-0.0069793,-6.8245,-13.316,-4.9216,1.1882,1.5928,1.7546,-1.4661,-0.85678,0.12578,1.4026,-0.22375,1.5742,0.4692,99.99,1
-21.209,12.652,-23.554,6.1741,-16.027,-4.4222,-16.229,14.116,-3.9227,-8.7202,5.4939,-7.7408,0.38481,-8.0782,-0.0149,-6.7013,-13.159,-4.903,1.1463,1.6024,1.7584,-1.5226,-0.90386,0.13017,1.4549,-0.22321,1.5509,0.46146,99.99,1
-21.885,12.931,-24.099,6.2033,-16.466,-4.4598,-16.52,14.536,-3.897,-8.6508,5.3754,-7.5672,0.46181,-7.8279,-0.022815,-6.578,-13.002,-4.8845,1.1044,1.612,1.7622,-1.5791,-0.95104,0.13457,1.5071,-0.22267,1.5277,0.4537,99.99,1
-22.562,13.209,-24.644,6.2325,-16.906,-4.4974,-16.81,14.955,-3.8713,-8.5813,5.257,-7.3936,0.5388,-7.5776,-0.030726,-6.4548,-12.846,-4.8659,1.0624,1.6214,1.766,-1.6355,-0.99832,0.13897,1.5594,-0.22212,1.5044,0.44592,99.99,1
-23.238,13.487,-25.189,6.2617,-17.345,-4.535,-17.1,15.375,-3.8456,-8.5118,5.1385,-7.22,0.61579,-7.3272,-0.038632,-6.3315,-12.689,-4.8474,1.0205,1.6308,1.7697,-1.692,-1.0457,0.14339,1.6116,-0.22158,1.4812,0.43812,99.99,1
-23.914,13.766,-25.734,6.2909,-17.785,-4.5725,-17.391,15.794,-3.8198,-8.4423,5.0201,-7.0464,0.69279,-7.0769,-0.046535,-6.2082,-12.532,-4.8289,0.97864,1.64,1.7734,-1.7484,-1.0931,0.14781,1.6638,-0.22102,1.4581,0.43032,99.99,1
-24.59,14.045,-26.279,6.3201,-18.225,-4.61,-17.681,16.214,-3.7941,-8.3728,4.9017,-6.8728,0.76978,-6.8266,-0.054434,-6.085,-12.375,-4.8103,0.93674,1.6492,1.7771,-1.8049,-1.1406,0.15223,1.716,-0.22047,1.435,0.42249,99.99,1
-25.266,14.323,-26.824,6.3492,-18.664,-4.6474,-17.971,16.633,-3.7684,-8.3032,4.7833,-6.6993,0.84677,-6.5763,-0.06233,-5.9617,-12.218,-4.7918,0.89485,1.6583,1.7807,-1.8613,-1.1882,0.15667,1.7682,-0.21992,1.4119,0.41466,99.99,1
-25.942,14.602,-27.369,6.3784,-19.104,-4.6848,-18.261,17.053,-3.7426,-8.2337,4.6648,-6.5257,0.92376,-6.326,-0.070224,-5.8384,-12.062,-4.7733,0.85297,1.6673,1.7843,-1.9178,-1.2358,0.1611,1.8204,-0.21936,1.3888,0.40681,99.99,1
0.28803,0.96568,-1.4595,1.9219,-1.9124,-1.1303,-2.8143,0.64866,-0.69526,-3.4657,2.3516,-3.8267,-0.76757,-4.8529,1.6649,-2.6174,-4.8356,-1.9218,-0.38588,0.33092,0.60313,0.38069,-0.064125,0.27138,0.33722,0.62616,0.56512,0.30593,23.36,1
-27.144,15.366,-28.407,6.3709,-20.088,-4.6663,-18.709,17.904,-3.7223,-8.121,4.4199,-6.2109,1.0638,-5.8435,-0.10884,-5.6066,-11.756,-4.7149,0.78358,1.7039,1.7968,-1.961,-0.90225,0.14401,2.0244,-0.20421,1.3322,0.38589,99.99,1
-2.7872,-0.07134,-1.5053,3.3618,-3.3574,0.56583,0.30365,0.96691,-2.2459,-3.6514,0.98728,-3.8348,-0.96135,-3.1822,-1.126,-2.9543,-5.8412,-2.9104,-1.1559,1.6074,0.88294,-0.2462,1.7522,0.21992,0.15628,-0.26589,0.22069,0.25608,730.86,1
-27.848,15.598,-28.924,6.4184,-20.346,-4.8282,-19.211,18.329,-3.6687,-8.0092,4.3031,-6.0087,1.139,-5.5804,-0.11074,-5.4911,-11.589,-4.7154,0.73457,1.6979,1.8021,-2.0629,-1.2698,0.16541,1.9995,-0.21106,1.3248,0.38809,99.99,1
-28.524,15.877,-29.469,6.4476,-20.786,-4.8656,-19.501,18.749,-3.643,-7.9396,4.1847,-5.8351,1.216,-5.3301,-0.11863,-5.3678,-11.432,-4.6969,0.69269,1.7069,1.8058,-2.1194,-1.3174,0.16985,2.0517,-0.2105,1.3017,0.38025,99.99,1
-29.2,16.156,-30.014,6.4767,-21.226,-4.903,-19.791,19.168,-3.6172,-7.8701,4.0663,-5.6615,1.293,-5.0798,-0.12652,-5.2445,-11.275,-4.6784,0.65081,1.7159,1.8094,-2.1758,-1.3651,0.17429,2.1039,-0.20994,1.2787,0.37239,99.99,1
-29.876,16.435,-30.559,6.5059,-21.666,-4.9404,-20.081,19.588,-3.5915,-7.8006,3.9478,-5.4879,1.3699,-4.8296,-0.13441,-5.1212,-11.118,-4.66,0.60893,1.7248,1.813,-2.2323,-1.4128,0.17873,2.156,-0.20938,1.2556,0.36453,99.99,1
-30.552,16.713,-31.104,6.535,-22.106,-4.9777,-20.372,20.007,-3.5657,-7.7311,3.8294,-5.3143,1.4469,-4.5793,-0.1423,-4.9978,-10.961,-4.6415,0.56706,1.7336,1.8165,-2.2887,-1.4605,0.18318,2.2082,-0.20882,1.2326,0.35666,99.99,1
1.1028,2.8292,-3.9329,4.7077,2.938,-1.8009,1.6727,-0.30024,-2.783,-1.8848,3.7926,-1.4605,-1.3128,-7.0774,-0.29947,2.4932,6.245,2.9717,-2.68,-0.03088,-0.10699,-0.25005,-0.52163,-0.44895,1.2916,0.51633,0.0091463,0.15332,0.68,1
-1.0607,2.6086,-2.9717,4.3601,3.7389,-2.7284,1.9876,-0.35734,-2.7575,-2.3359,2.1115,-2.5919,-1.9506,-7.3116,0.077753,2.2906,6.5093,2.57,-3.2862,-0.089062,-0.063168,-0.20739,-0.18326,-0.10368,0.89618,0.40739,-0.13092,0.19218,0.68,1
0.26961,3.5498,-5.8104,5.8094,1.5388,-2.2692,-0.8242,0.35107,-3.7591,-4.5924,5.4794,-5.6579,-2.6481,-10.385,-0.22595,-0.70188,0.40974,0.9396,-1.9543,0.31052,0.37112,-0.32229,-0.54986,-0.52063,1.3782,0.56471,0.55325,0.4024,0.68,1
0.92376,0.34405,-2.88,1.7217,-3.0196,-0.63974,-3.8013,1.2991,0.86407,-2.8953,3.0282,-2.5492,-1.5604,-2.9713,1.0789,-4.702,-4.9081,-1.5089,3.0017,0.17087,0.89993,1.4813,0.72527,0.17696,-1.8156,-0.53652,0.48904,-0.049729,30.3,1
-2.831,0.88566,1.1999,2.8613,0.32167,0.28997,1.7678,-2.451,0.069736,3.2451,0.67529,-0.6771,-0.22274,-0.91379,1.6033,-1.0245,0.022045,-0.94068,0.48476,-1.0169,0.54659,0.33497,0.17211,0.62359,-0.52711,-0.079215,-2.5324,0.31118,104.81,1
0.28795,1.7287,-1.6522,3.8135,-1.0909,-0.98474,-2.2023,0.55509,-2.0339,-2.7342,2.3684,-3.6568,-0.16953,-4.7444,0.76519,-2.4795,-4.9311,-2.5474,-0.90269,0.26525,0.2622,-0.63353,0.092891,0.18761,0.36871,-0.13247,0.57656,0.30984,0,1
-2.1791,0.020218,-2.1827,2.572,-3.6637,0.081568,0.26805,0.66044,-2.374,-3.5828,1.9758,-3.5005,0.17068,-2.7359,1.6703,-4.0463,-5.0795,-2.5869,1.6693,1.958,1.0264,0.29961,1.6568,0.32843,0.10646,0.69177,0.19678,0.24109,717.15,1
0.53928,1.5549,-2.0662,3.2416,0.18474,0.02833,-1.5155,0.53704,-1.9998,-2.1332,2.7562,-2.2429,0.6152,-4.6528,0.22216,-0.77567,-3.2186,-0.37099,-0.6862,0.30273,0.37177,0.11195,-0.30523,-1.0538,0.77117,0.24088,0.41843,0.23217,19.02,1
1.0812,0.41641,0.86292,2.5209,-0.0050205,0.56334,-0.12337,0.22312,-0.6736,0.64455,1.1205,1.2378,0.34236,0.038372,-1.1945,0.085406,-0.21914,-0.69426,-0.65527,-0.16525,-0.15939,-0.30515,0.05362,0.011761,0.37515,-0.1063,0.021008,0.010559,1.52,1
0.3335,1.6999,-2.5966,3.6439,-0.58507,-0.65466,-2.2758,0.67523,-2.0424,-2.8349,2.802,-4.3927,-1.3697,-5.3273,0.16316,-1.3594,-5.0952,-0.33801,-0.12414,0.32934,0.46921,-0.14436,-0.31798,-0.76964,0.80785,0.22816,0.551,0.30547,18.96,1
-2.4392,2.5915,-2.8401,1.2862,-1.777,-1.4361,-2.2061,-2.2827,-0.29289,-3.7174,3.9074,-7.22,-1.2117,-9.6576,0.92752,-4.7387,-9.2766,-3.082,0.17775,0.51353,1.7745,-0.77139,0.065727,0.10392,-0.057578,0.24265,-0.26865,-0.74371,125.3,1
-0.86083,3.1318,-5.053,5.4209,-2.4941,-1.8113,-5.4791,1.1895,-3.9082,-7.0607,4.73,-8.6291,1.1788,-11.182,0.44524,-6.533,-13.389,-4.4804,0.43205,1.0858,1.1927,0.090356,-0.34188,-0.21592,1.053,0.27114,1.3733,0.6912,19.02,1
-2.019,1.4913,0.0052218,0.81725,0.97325,-0.63927,-0.97407,-3.1469,-0.0031591,-0.12165,0.02437,-1.0738,-2.0028,-0.89543,1.7489,-0.10353,2.0312,0.3176,0.38676,-1.03,2.8396,-1.1854,-0.14281,-0.086103,-0.32911,0.5236,0.62628,0.15244,0.76,1
-3.219,2.7085,-3.263,1.3619,-1.6458,-1.853,-3.07,-1.7969,-0.21336,-3.552,3.7797,-6.9848,-1.141,-9.3779,0.92146,-4.6521,-9.0942,-3.0825,0.13233,0.57165,1.8079,-0.89042,-0.32581,0.12304,-0.093014,0.23211,-0.31052,-0.74529,60.6,1
-2.0445,3.3683,-3.9371,5.6231,-3.0792,-1.2535,-5.7789,1.7074,-4.4671,-6.0678,3.8398,-8.2778,1.4939,-8.4167,0.7923,-7.8627,-14.571,-5.1854,2.4144,1.112,1.4836,0.83431,-0.14849,0.0016689,-0.038996,0.38953,1.3002,0.54994,7.61,1
-2.8572,4.0456,-4.1973,5.4872,-3.0708,-1.4227,-5.6513,2.0197,-5.0155,-6.3197,3.7796,-8.0771,1.4409,-7.8919,0.53045,-7.9541,-14.265,-5.7711,2.8922,0.98161,1.0803,-0.56138,0.10268,-0.067195,-0.47693,-0.10372,1.167,0.66363,1,1
-3.519,4.1409,-3.6282,5.5057,-4.0575,-0.90595,-6.652,2.6345,-4.6794,-6.5462,3.5382,-8.0423,1.6975,-8.051,1.0705,-7.396,-14.33,-4.868,2.4638,0.89872,1.5826,0.77871,-0.13571,-0.0042778,0.032706,0.36201,0.90093,0.5549,9.13,1
-3.8966,4.5184,-4.454,5.5475,-4.1215,-1.1634,-6.8051,2.9284,-4.9171,-6.6005,3.3678,-7.889,1.6826,-7.6287,0.77925,-7.5334,-14.065,-4.9601,2.5258,0.75729,1.691,0.92002,-0.1511,0.011007,0.080303,0.41219,0.63579,0.50105,4.56,1
-4.1941,4.3829,-5.1184,4.4552,-4.8126,-1.2246,-7.2813,3.3322,-3.6797,-7.5244,2.9543,-7.0998,1.5204,-7.6878,-0.225,-8.5209,-13.277,-5.2537,3.6233,0.5791,1.5505,0.61457,0.028521,0.013704,-0.14951,-0.13169,0.47393,0.47376,14.46,1
-4.8444,5.6494,-6.7304,5.2528,-4.4096,-1.7408,-6.3117,3.4492,-5.4163,-7.8336,3.6573,-7.7814,1.5077,-8.6048,0.010593,-6.554,-12.624,-4.9899,1.6454,0.28456,1.1949,-0.84575,0.19067,-0.21644,-0.32503,-0.27033,0.21021,0.39185,111.7,1
-5.685,5.7765,-7.065,5.9027,-4.7156,-1.7556,-6.9587,3.8778,-5.5415,-7.5021,3.6767,-7.643,1.6899,-8.2997,0.647,-6.7928,-12.076,-4.8822,2.6266,0.29949,1.1286,-0.96296,-0.11005,-0.17773,-0.089175,-0.049447,0.30344,0.21938,111.7,1
-7.9239,-5.1984,-3,4.4207,2.2722,-3.3945,-5.2834,0.13162,0.65818,-0.79499,3.2661,-2.7192,-0.1241,-5.2749,0.63858,-2.9958,-4.6984,-1.7119,3.0253,-2.1698,-0.73431,-0.59993,-4.9083,0.41017,-1.1677,0.52051,1.9374,-1.5526,12.31,1
-0.96457,-1.6435,-0.18773,1.1583,-2.4583,0.85222,2.7852,-0.30361,0.94001,-1.9653,0.15974,-0.4907,-1.182,-1.9589,1.1527,-1.3413,2.4983,0.77783,1.406,1.7844,0.44718,0.5362,1.6341,0.20384,0.21875,-0.22189,-0.30855,-0.1645,776.83,1
1.0837,1.1795,-1.3462,1.9988,0.81803,-0.77142,0.23031,0.093683,-0.16759,-1.9598,2.8043,0.31242,-0.59598,-4.6626,-0.29952,1.0014,3.9028,1.6196,-0.88809,-0.060159,-0.312,-0.6397,-0.12025,-0.18022,0.60928,-0.33952,0.096701,0.11497,1,1
1.1594,2.8448,-4.0507,4.7777,2.949,-2.0104,1.7441,-0.41029,-2.4502,-2.0422,1.8441,-2.4259,-1.5843,-7.2083,0.45983,2.3753,6.4435,2.5918,-2.8898,-0.059264,-0.17654,-0.43347,-0.52932,-0.59702,1.336,0.54709,0.0099789,0.16077,1,1
-4.4468,-0.014793,-5.1263,6.9451,5.2693,-4.2972,-2.5912,0.34267,-3.8807,-3.9765,5.7301,-5.0319,-1.1354,-10.787,0.26546,-1.1042,0.63641,0.9941,-0.68872,-0.10801,0.24791,-0.049586,-0.22602,-0.40124,0.85612,0.66127,0.49256,0.97183,1,1
-2.3775,0.52054,-8.0941,8.0054,2.6408,-3.3816,-1.9344,0.56232,-3.104,-3.0512,5.7358,-4.7477,-0.78422,-10.716,0.65652,-1.1425,0.91859,1.1263,0.092973,-0.63475,0.14828,0.7211,2.6613,-0.50862,-0.40166,0.58761,0.50033,0.55176,1,1
-2.1405,4.1049,-8.9969,4.0284,-5.1314,-4.1536,-9.3601,1.9221,-4.0262,-13.691,9.0953,-14.168,-0.14046,-17.621,1.4827,-13.257,-21.675,-7.8235,2.9951,1.7256,1.8543,-0.16553,-0.33994,0.29631,1.3642,-0.519,2.3523,1.1306,0.76,1
-3.1403,3.3673,-2.7789,3.8597,-1.1595,-0.72155,-4.1953,-0.59835,-2.8701,-5.2906,3.8238,-7.4923,-1.5244,-8.5277,-0.39121,-6.1809,-9.6988,-4.8182,-0.87158,0.077781,2.4523,-0.29296,-0.18933,-0.16648,0.03804,-0.015477,0.77669,0.39756,0.76,1
-2.7405,3.6581,-4.1106,5.3402,-2.6668,-0.092782,-4.3887,-0.28013,-2.8219,-4.4663,3.9698,-7.3467,-1.1633,-8.2256,0.825,-6.7729,-8.8158,-4.5689,1.1266,0.18533,2.4175,-0.097712,0.38215,-0.15476,-0.40396,0.27789,0.83006,0.21869,112.33,1
-3.6005,4.519,-6.3409,6.2148,-5.8296,-2.4781,-9.9384,2.8301,-5.6592,-11.298,7.253,-14.275,0.1889,-14.556,-0.33829,-12.147,-25.163,-9.0428,0.78758,1.3847,2.2638,0.62075,-0.094069,0.53672,0.39814,0.0082766,2.0535,0.83575,3.79,1
-4.5956,5.0837,-7.581,7.546,-6.9492,-1.7292,-8.1902,2.7147,-7.0832,-11.141,7.3819,-14.469,0.29966,-13.602,0.51611,-13.563,-23.816,-9.1706,3.6695,1.6822,2.249,0.56684,0.033744,0.59178,0.33423,0.3868,2.1639,0.9831,340.11,1
-5.3142,4.1459,-8.5325,8.3444,-5.718,-3.0435,-10.989,3.4041,-6.1672,-11.436,7.6745,-14.296,0.52694,-15.445,0.99165,-12.391,-22.542,-7.9867,2.9926,1.15,2.3315,0.863,-0.61445,0.52365,-0.71259,0.32464,2.2451,0.49732,88.23,1
-5.9328,4.5717,-9.4272,6.5771,-6.1152,-3.6618,-10.894,3.7092,-5.8595,-12.982,8.2653,-14.154,0.47984,-16.338,1.646,-12.375,-21.091,-7.7245,3.8564,1.1911,2.0143,-0.16742,0.049968,0.38443,-0.077884,0.56549,1.792,0.37101,5.3,1
-6.4981,4.7505,-8.9666,7.0989,-6.9584,-2.8221,-10.333,4.0319,-6.6488,-11.634,6.8776,-13.698,0.46304,-13.044,-0.30923,-12.318,-24.019,-9.3352,1.9519,0.56834,2.1581,0.11151,0.21641,0.58466,0.76036,0.081972,1.4151,0.035124,83.38,1
-7.3343,4.9609,-8.4514,8.1748,-7.2375,-2.3827,-11.509,4.6358,-6.5578,-11.52,6.4558,-13.38,0.54528,-13.027,-0.45359,-13.252,-22.884,-9.2878,4.0382,0.72331,2.1538,0.033922,-0.014095,0.62525,-0.05339,0.16471,1.411,0.31564,11.38,1
-7.8969,5.381,-8.4512,7.9639,-7.8624,-2.3768,-11.95,5.0514,-6.9121,-11.59,6.6452,-13.542,0.88825,-12.623,1.0028,-12.432,-23.242,-8.4953,3.4539,0.64597,2.5579,0.92628,0.032795,0.63807,0.36189,0.44458,1.1019,0.20596,1.52,1
-8.4268,6.2417,-9.9465,8.1996,-8.2131,-2.522,-11.643,5.3395,-7.051,-12.265,7.0477,-13.743,0.82163,-14.107,1.0205,-11.848,-21.674,-7.784,3.2043,0.56387,2.4275,0.69267,0.020305,0.49981,0.46759,0.48316,1.1957,0.19829,88.23,1
-8.4403,6.1477,-11.684,6.7028,-8.1558,-3.7163,-12.407,5.6266,-6.2322,-13.387,7.6056,-13.352,0.82705,-14.979,1.5328,-11.771,-20.299,-7.6091,3.8091,0.52073,2.1929,-0.2826,0.0080685,0.40386,-0.018788,0.52272,0.79269,0.06779,30.26,1
-9.0014,6.6133,-12.424,7.5199,-10.266,-2.1132,-9.9843,5.5419,-7.3837,-13.215,6.8952,-13.28,0.75526,-13.417,-0.21077,-10.923,-21.906,-8.8298,1.8525,-0.64539,1.7759,-1.2248,0.082594,0.45209,0.46383,-0.29693,0.52651,-0.45089,459.07,1
-10.646,5.9183,-11.671,8.8074,-7.9755,-3.5868,-13.617,6.4282,-7.3685,-12.888,6.855,-13.212,1.0356,-13.779,1.0404,-11.29,-20.578,-7.5478,3.1185,-0.04617,2.572,0.20681,-1.6678,0.55842,-0.027898,0.35425,0.27333,-0.15291,0,1
-10.282,6.3024,-13.272,8.9251,-9.9756,-2.8325,-12.703,6.7068,-7.0784,-12.806,6.7861,-13.064,1.1795,-13.695,0.95148,-10.954,-20.584,-7.5173,2.8724,-0.24765,2.4794,0.36693,0.042805,0.47828,0.15777,0.3299,0.1635,-0.48555,118.3,1
-10.941,6.2616,-14.182,7.1836,-9.9514,-3.8608,-13.547,7.0965,-6.294,-13.608,7.1272,-12.611,1.2146,-13.906,1.5141,-11.126,-19.716,-7.5528,3.6568,-0.088342,2.2674,-0.49203,-0.2393,0.45437,-0.10161,0.447,0.062293,-0.43977,45.49,1
-11.682,6.3329,-13.297,7.6908,-10.89,-2.7924,-12.562,7.2871,-7.5703,-12.836,5.8047,-12.156,1.185,-10.469,-0.41674,-11,-22.609,-9.4987,2.1027,-1.0093,2.1335,-1.2715,-0.035304,0.61505,0.34902,-0.42892,-0.69494,-0.81897,173.07,1
-12.836,6.5746,-12.788,8.7863,-10.723,-2.8135,-14.249,7.9605,-7.7188,-13.074,5.9751,-12.375,1.4722,-11.471,0.99314,-10.974,-21.048,-7.9908,3.331,-0.6173,2.6795,-0.047335,-0.83698,0.62535,0.12586,0.17762,-0.81768,-0.52103,37.32,1
-12.981,6.7205,-13.456,8.6986,-11.48,-2.6815,-14.019,8.2182,-7.9309,-12.696,5.5894,-11.961,1.5387,-9.8872,0.63398,-11.35,-21.71,-8.8595,3.6297,-0.8433,2.5496,-0.53223,-0.2351,0.67321,0.2266,-0.0061679,-1.1857,-0.74736,59.68,1
-13.681,6.9904,-13.77,8.6949,-11.427,-2.9198,-14.595,8.6229,-8.0907,-12.781,5.3306,-11.898,1.596,-9.5602,0.5964,-11.381,-21.537,-8.4854,3.5176,-0.87739,2.9896,0.4976,-0.50929,0.7325,0.28053,0.28004,-1.4067,-0.66364,0.76,1
-13.897,6.3443,-14.282,5.581,-12.887,-3.1462,-15.45,9.0603,-5.4861,-14.676,5.1484,-10.75,1.5855,-9.798,0.73328,-12.675,-20.741,-8.1537,5.2283,-1.0252,3.0581,0.94118,-0.23271,0.76351,0.075456,-0.45384,-1.509,-0.68684,9.99,1
-15.021,8.0752,-16.298,5.6648,-11.918,-4.247,-14.717,9.4351,-6.7954,-15.124,6.0377,-11.677,1.327,-12.382,-0.071639,-9.4841,-19.672,-7.6433,1.1691,-0.99579,2.5251,-0.83207,-0.18612,0.42978,0.6971,0.056031,-1.3109,-0.7074,34.12,1
-14.97,8.4014,-16.867,8.2523,-13.565,-2.7824,-14.264,9.6434,-7.7015,-14.227,5.611,-11.794,1.5984,-11.607,-0.04418,-9.287,-19.9,-7.5181,1.2435,-1.6147,2.714,-0.10136,-0.43967,0.51951,0.78933,0.064357,-1.6214,-1.1048,273.01,1
-15.14,7.378,-16.356,9.1949,-13.466,-2.9584,-16.166,10.075,-7.9018,-13.009,4.8282,-11.058,1.9981,-8.592,0.54039,-10.616,-21.018,-8.3974,3.1836,-1.6915,3.1474,0.34168,-1.1502,0.79519,-0.19454,0.14596,-2.4587,-1.1899,106.55,1
-16.527,8.585,-18.65,9.5056,-13.794,-2.8324,-16.702,7.5173,-8.5071,-14.11,5.2992,-10.834,1.6711,-9.3739,0.36081,-9.8992,-19.236,-8.3986,3.1017,-1.5149,1.1907,-1.1277,-2.3586,0.67346,-1.4137,-0.46276,-2.0186,-1.0428,364.19,1
-1.048,1.3002,-0.1804,2.5898,-1.1648,0.031823,-2.1758,0.69907,-1.1402,-3.2268,3.4908,-2.4543,0.17719,-5.1606,-0.68611,-3.9961,-4.6956,-1.8192,1.4611,0.64499,0.54901,0.62432,-0.13666,0.13174,0.030921,-0.1767,0.5049,0.069882,39.45,1
-18.248,8.7133,-17.88,9.2495,-14.541,-1.9116,-18.015,5.5222,-9.2839,-14.557,4.3924,-10.38,1.6118,-6.9176,0.15884,-10.328,-20.255,-8.5345,3.2565,-0.52637,0.59884,0.61532,-0.4865,0.73927,-0.23684,-0.046082,-3.0115,-1.0221,53.95,1
-3.2402,2.9781,-4.1623,3.8691,-3.6453,-0.12627,-4.7447,-0.065331,-2.1684,-4.7583,3.4711,-6.5331,-0.98347,-6.074,1.1254,-7.718,-9.8559,-5.1939,2.0427,-0.22404,2.6014,0.23191,-0.03649,0.04264,-0.43833,-0.12582,0.4213,0.0031459,172.32,1
-2.1444,1.0735,-2.7737,1.3844,-4.0155,0.74724,1.5256,0.19299,-2.4319,-4.1558,4.3548,-2.8724,0.46888,-4.5557,0.69967,-2.9011,-4.6747,-2.2136,1.2962,0.66812,0.14465,-0.88568,0.6251,0.096527,-0.18945,0.53291,0.42304,-0.21027,802.52,1
-7.2227,6.1558,-10.826,4.1808,-6.1236,-3.1141,-6.8951,5.1615,-2.5165,-6.4034,3.1861,-6.8556,-0.83772,-8.0366,0.95697,-4.5572,-7.6547,-2.5884,0.71856,0.81886,0.9127,-0.63036,0.19089,-0.061263,0.37977,-0.26685,1.1937,0.25747,99.99,1
-19.14,9.2868,-20.135,7.8187,-15.652,-1.6683,-21.34,0.6419,-8.5501,-16.65,4.8182,-9.4453,1.3171,-7.2435,0.83091,-9.5333,-18.751,-8.0926,3.3268,0.4272,-2.1827,0.52054,-0.76056,0.66277,-0.94845,0.1218,-3.3818,-1.2565,139.9,1
-20.907,9.8432,-19.948,6.1558,-15.142,-2.2396,-21.234,1.1518,-8.7397,-18.271,4.6773,-9.5836,1.0352,-8.1997,-0.32652,-8.3764,-18.485,-7.59,1.1266,0.39665,-1.9772,0.65293,-0.51978,0.5417,-0.053861,0.11267,-3.7654,-1.0712,1,1
-4.5663,3.3535,-4.572,3.6161,-2.4931,-1.09,-5.5514,0.44778,-2.4244,-5.6999,3.5868,-6.6362,-1.1282,-7.2455,0.63833,-6.8568,-8.8519,-4.5919,0.93694,-0.24913,2.6745,-0.02088,-0.30245,-0.086396,-0.51606,-0.2951,0.19599,0.14112,1,1
-2.524,2.0982,-4.9461,6.4566,3.1739,-3.0588,-0.18471,-0.39042,-3.6498,-4.0776,4.3892,-5.8496,-0.75096,-11.584,0.83875,-1.461,0.63569,0.39015,-1.063,-0.1628,0.027935,0.22037,0.97635,-0.29054,1.161,0.66395,0.45602,-0.40568,1,1
-3.843,3.3751,-5.4929,6.1364,2.7972,-2.6462,-1.6689,-2.6176,-3.9458,-4.5653,4.0972,-5.4509,-0.96569,-10.904,0.52695,-1.1398,0.83564,0.38977,-1.4396,0.054796,-1.2778,0.71965,0.45113,-0.25809,0.65613,0.55668,0.73938,-0.20305,1,1
-4.076,0.96303,-5.0761,4.956,-0.16144,-2.8327,-7.6198,1.6189,-2.9921,-7.1422,6.2787,-9.4071,-1.8189,-10.74,0.22421,-8.4271,-13.502,-4.713,2.6305,0.058861,1.0307,0.16533,-1.0175,-0.47798,-0.30499,-0.10609,1.8997,0.51146,1,1
-4.4235,1.648,-6.9344,4.8946,-5.0781,0.010849,-3.4091,1.4093,-3.2607,-7.7814,6.2834,-9.6566,-1.6191,-10.732,0.28822,-7.8981,-13.571,-4.5902,2.5902,-0.56226,0.69836,0.48748,1.2287,-0.53522,0.38828,-0.0094656,2.3002,0.081231,648,1
-1.1096,0.81107,-1.1381,0.93526,-2.3302,-0.11611,-1.622,0.45803,-0.91219,-2.962,2.779,-2.3796,0.91896,-4.0158,-0.53001,-2.8159,-6.6494,-1.7461,1.0834,0.16889,0.64159,0.84175,0.17673,0.081004,-0.2589,0.70765,0.41865,0.080756,204.27,1
